adm0_name,t,y_actual,lb_y_actual,ub_y_actual,y_counter,lb_counter,ub_counter,m_y_actual,m_y_counter,day_avg
"ITA",16mar2020,.1362593,.0628212,.2096974,.3255958,.2442094,.4069822,,,
"ITA",19mar2020,.1640294,.0905913,.2374676,.353366,.2719795,.4347523,,,
"ITA",20mar2020,.1578425,.0844044,.2312807,.347179,.2657926,.4285654,,,
"ITA",21mar2020,.1448685,.0714304,.2183066,.334205,.2528186,.4155914,,,
"ITA",22mar2020,.0591924,0,.1337817,.3676967,.2863103,.4490831,,,
"ITA",23mar2020,.0170915,0,.0916809,.3255958,.2442094,.4069822,,,
"ITA",24mar2020,.0225446,0,.097134,.3310489,.2496625,.4124353,,,
"ITA",25mar2020,.0299498,0,.1045392,.3384541,.2570677,.4198405,,,
"ITA",26mar2020,.0448616,0,.119451,.353366,.2719795,.4347523,,,
"ITA",27mar2020,.0386747,0,.1132641,.347179,.2657926,.4285654,,,
"ITA",28mar2020,.0257007,0,.1002901,.334205,.2528186,.4155914,,,
"ITA",29mar2020,.0591924,0,.1337817,.3676967,.2863103,.4490831,,,
"ITA",30mar2020,.0170915,0,.0916809,.3255958,.2442094,.4069822,,,
"ITA",31mar2020,.0225446,0,.097134,.3310489,.2496625,.4124353,,,
"ITA",01apr2020,.0299498,0,.1045392,.3384541,.2570677,.4198405,,,
"ITA",02apr2020,.0448616,0,.119451,.353366,.2719795,.4347523,,,
"ITA",03apr2020,.0386747,0,.1132641,.347179,.2657926,.4285654,,,
"ITA",04apr2020,.0257007,0,.1002901,.334205,.2528186,.4155914,,,
"ITA",05apr2020,.0591924,0,.1337817,.3676967,.2863103,.4490831,,,
"ITA",06apr2020,.0170915,0,.0916809,.3255958,.2442094,.4069822,,,
"ITA",04mar2020,.2979584,.216572,.3793448,.2979584,.216572,.3793448,,,
"ITA",05mar2020,.3128702,.2314838,.3942566,.3128702,.2314838,.3942566,,,
"ITA",06mar2020,.3066833,.2252969,.3880697,.3066833,.2252969,.3880697,,,
"ITA",07mar2020,.2937093,.2123229,.3750957,.2937093,.2123229,.3750957,,,
"ITA",11mar2020,.2145823,.130523,.2986417,.2979584,.216572,.3793448,,,
"ITA",12mar2020,.2294941,.1454348,.3135535,.3128702,.2314838,.3942566,,,
"ITA",13mar2020,.2233072,.1392478,.3073666,.3066833,.2252969,.3880697,,,
"ITA",14mar2020,.2103332,.1262738,.2943926,.2937093,.2123229,.3750957,,,
"ITA",15mar2020,.2438249,.1597655,.3278843,.3272009,.2458146,.4085874,,,
"ITA",16mar2020,.201724,.1176647,.2857834,.2851001,.2037137,.3664865,,,
"ITA",17mar2020,.2071771,.1231177,.2912365,.2905532,.2091668,.3719396,,,
"ITA",18mar2020,.2145823,.130523,.2986417,.2979584,.216572,.3793448,,,
"ITA",19mar2020,.2294941,.1454348,.3135535,.3128702,.2314838,.3942566,,,
"ITA",20mar2020,.2233072,.1392478,.3073666,.3066833,.2252969,.3880697,,,
"ITA",21mar2020,.2103332,.1262738,.2943926,.2937093,.2123229,.3750957,,,
"ITA",22mar2020,.1246571,.0431582,.206156,.3272009,.2458146,.4085874,,,
"ITA",23mar2020,.0825562,.0010573,.1640551,.2851001,.2037137,.3664865,,,
"ITA",24mar2020,.0880093,.0065104,.1695082,.2905532,.2091668,.3719396,,,
"ITA",25mar2020,.0954145,.0139156,.1769134,.2979584,.216572,.3793448,,,
"ITA",26mar2020,.1103263,.0288274,.1918252,.3128702,.2314838,.3942566,,,
"ITA",27mar2020,.1041394,.0226405,.1856383,.3066833,.2252969,.3880697,,,
"ITA",28mar2020,.0911654,.0096665,.1726643,.2937093,.2123229,.3750957,,,
"ITA",29mar2020,.1246571,.0431582,.206156,.3272009,.2458146,.4085874,,,
"ITA",30mar2020,.0825562,.0010573,.1640551,.2851001,.2037137,.3664865,,,
"ITA",31mar2020,.0880093,.0065104,.1695082,.2905532,.2091668,.3719396,,,
"ITA",01apr2020,.0954145,.0139156,.1769134,.2979584,.216572,.3793448,,,
"ITA",02apr2020,.1103263,.0288274,.1918252,.3128702,.2314838,.3942566,,,
"ITA",03apr2020,.1041394,.0226405,.1856383,.3066833,.2252969,.3880697,,,
"ITA",04apr2020,.0911654,.0096665,.1726643,.2937093,.2123229,.3750957,,,
"ITA",05apr2020,.1246571,.0431582,.206156,.3272009,.2458146,.4085874,,,
"ITA",06apr2020,.0825562,.0010573,.1640551,.2851001,.2037137,.3664865,,,
"ITA",13mar2020,.1906842,.1172461,.2641223,.3800207,.2986343,.4614071,,,
"ITA",14mar2020,.1777102,.1042721,.2511483,.3670467,.2856603,.4484331,,,
"ITA",15mar2020,.2112018,.1377637,.2846399,.4005383,.3191519,.4819247,,,
"ITA",16mar2020,.169101,.0956629,.2425391,.3584375,.2770511,.4398239,,,
"ITA",17mar2020,.1745541,.101116,.2479922,.3638906,.2825042,.4452769,,,
"ITA",18mar2020,.1819593,.1085212,.2553974,.3712958,.2899094,.4526822,,,
"ITA",19mar2020,.1968711,.123433,.2703092,.3862076,.3048212,.467594,,,
"ITA",20mar2020,.1906842,.1172461,.2641223,.3800207,.2986343,.4614071,,,
"ITA",21mar2020,.1777102,.1042721,.2511483,.3670467,.2856603,.4484331,,,
"ITA",22mar2020,.092034,.0174447,.1666234,.4005383,.3191519,.4819247,,,
"ITA",23mar2020,.0499332,0,.1245225,.3584375,.2770511,.4398239,,,
"ITA",24mar2020,.0553863,0,.1299756,.3638906,.2825042,.4452769,,,
"ITA",25mar2020,.0627915,0,.1373808,.3712958,.2899094,.4526822,,,
"ITA",26mar2020,.0777033,.0031139,.1522926,.3862076,.3048212,.467594,,,
"ITA",27mar2020,.0715164,0,.1461057,.3800207,.2986343,.4614071,,,
"ITA",28mar2020,.0585424,0,.1331317,.3670467,.2856603,.4484331,,,
"ITA",29mar2020,.092034,.0174447,.1666234,.4005383,.3191519,.4819247,,,
"ITA",30mar2020,.0499332,0,.1245225,.3584375,.2770511,.4398239,,,
"ITA",31mar2020,.0553863,0,.1299756,.3638906,.2825042,.4452769,,,
"ITA",01apr2020,.0627915,0,.1373808,.3712958,.2899094,.4526822,,,
"ITA",02apr2020,.0777033,.0031139,.1522926,.3862076,.3048212,.467594,,,
"ITA",03apr2020,.0715164,0,.1461057,.3800207,.2986343,.4614071,,,
"ITA",04apr2020,.0585424,0,.1331317,.3670467,.2856603,.4484331,,,
"ITA",05apr2020,.092034,.0174447,.1666234,.4005383,.3191519,.4819247,,,
"ITA",06apr2020,.0499332,0,.1245225,.3584375,.2770511,.4398239,,,
"ITA",09mar2020,.2642546,.1682679,.3602414,.2473422,.1659558,.3287286,,,
"ITA",10mar2020,.1959727,.1067698,.2851756,.2527953,.1714089,.3341817,,,
"ITA",11mar2020,.1768244,.0927651,.2608838,.2602005,.1788141,.3415869,,,
"ITA",12mar2020,.1917363,.1076769,.2757956,.2751123,.193726,.3564987,,,
"ITA",13mar2020,.1855493,.10149,.2696087,.2689254,.187539,.3503118,,,
"ITA",14mar2020,.1725753,.088516,.2566347,.2559514,.174565,.3373378,,,
"ITA",15mar2020,.206067,.1220076,.2901264,.2894431,.2080567,.3708295,,,
"ITA",16mar2020,.1639661,.0799068,.2480255,.2473422,.1659558,.3287286,,,
"ITA",17mar2020,.1694192,.0853599,.2534786,.2527953,.1714089,.3341817,,,
"ITA",20mar2020,.1855493,.10149,.2696087,.2689254,.187539,.3503118,,,
"ITA",21mar2020,.1725753,.088516,.2566347,.2559514,.174565,.3373378,,,
"ITA",22mar2020,.0868992,.0054003,.1683981,.2894431,.2080567,.3708295,,,
"ITA",23mar2020,.0447983,0,.1262972,.2473422,.1659558,.3287286,,,
"ITA",24mar2020,.0502514,0,.1317503,.2527953,.1714089,.3341817,,,
"ITA",25mar2020,.0576566,0,.1391555,.2602005,.1788141,.3415869,,,
"ITA",26mar2020,.0725684,0,.1540674,.2751123,.193726,.3564987,,,
"ITA",27mar2020,.0663815,0,.1478804,.2689254,.187539,.3503118,,,
"ITA",28mar2020,.0534075,0,.1349064,.2559514,.174565,.3373378,,,
"ITA",29mar2020,.0868992,.0054003,.1683981,.2894431,.2080567,.3708295,,,
"ITA",30mar2020,.0447983,0,.1262972,.2473422,.1659558,.3287286,,,
"ITA",31mar2020,.0502514,0,.1317503,.2527953,.1714089,.3341817,,,
"ITA",01apr2020,.0576566,0,.1391555,.2602005,.1788141,.3415869,,,
"ITA",02apr2020,.0725684,0,.1540674,.2751123,.193726,.3564987,,,
"ITA",03apr2020,.0663815,0,.1478804,.2689254,.187539,.3503118,,,
"ITA",04apr2020,.0534075,0,.1349064,.2559514,.174565,.3373378,,,
"ITA",05apr2020,.0868992,.0054003,.1683981,.2894431,.2080567,.3708295,,,
"ITA",06apr2020,.0447983,0,.1262972,.2473422,.1659558,.3287286,,,
"ITA",16mar2020,.2004396,.1163802,.284499,.2838157,.2024293,.3652021,,,
"ITA",17mar2020,.2058927,.1218333,.2899521,.2892688,.2078824,.3706552,,,
"ITA",18mar2020,.2132979,.1292385,.2973573,.296674,.2152876,.3780604,,,
"ITA",19mar2020,.2282097,.1441503,.3122691,.3115858,.2301994,.3929722,,,
"ITA",20mar2020,.2220228,.1379634,.3060822,.3053989,.2240125,.3867853,,,
"ITA",21mar2020,.2090488,.1249894,.2931082,.2924249,.2110385,.3738113,,,
"ITA",22mar2020,.1233726,.0418737,.2048716,.3259165,.2445302,.4073029,,,
"ITA",23mar2020,.0812718,0,.1627707,.2838157,.2024293,.3652021,,,
"ITA",24mar2020,.0867249,.005226,.1682238,.2892688,.2078824,.3706552,,,
"ITA",25mar2020,.0941301,.0126312,.175629,.296674,.2152876,.3780604,,,
"ITA",26mar2020,.1090419,.027543,.1905408,.3115858,.2301994,.3929722,,,
"ITA",27mar2020,.102855,.0213561,.1843539,.3053989,.2240125,.3867853,,,
"ITA",28mar2020,.089881,.0083821,.1713799,.2924249,.2110385,.3738113,,,
"ITA",29mar2020,.1233726,.0418737,.2048716,.3259165,.2445302,.4073029,,,
"ITA",30mar2020,.0812718,0,.1627707,.2838157,.2024293,.3652021,,,
"ITA",31mar2020,.0867249,.005226,.1682238,.2892688,.2078824,.3706552,,,
"ITA",01apr2020,.0941301,.0126312,.175629,.296674,.2152876,.3780604,,,
"ITA",02apr2020,.1090419,.027543,.1905408,.3115858,.2301994,.3929722,,,
"ITA",03apr2020,.102855,.0213561,.1843539,.3053989,.2240125,.3867853,,,
"ITA",04apr2020,.089881,.0083821,.1713799,.2924249,.2110385,.3738113,,,
"ITA",05apr2020,.1233726,.0418737,.2048716,.3259165,.2445302,.4073029,,,
"ITA",06apr2020,.0812718,0,.1627707,.2838157,.2024293,.3652021,,,
"ITA",07mar2020,.2692845,.1855848,.3529843,.3285742,.2471878,.4099606,,,
"ITA",08mar2020,.2730178,.1837111,.3623246,.3620658,.2806794,.4434522,,,
"ITA",09mar2020,.230917,.1416102,.3202237,.319965,.2385786,.4013514,,,
"ITA",10mar2020,.162635,.0811959,.2440742,.3254181,.2440317,.4068045,,,
"ITA",11mar2020,.1434868,.0700487,.2169249,.3328233,.2514369,.4142097,,,
"ITA",12mar2020,.1583986,.0849605,.2318367,.3477351,.2663487,.4291215,,,
"ITA",13mar2020,.1522117,.0787736,.2256498,.3415482,.2601618,.4229346,,,
"ITA",14mar2020,.1392377,.0657996,.2126758,.3285742,.2471878,.4099606,,,
"ITA",15mar2020,.1727293,.0992912,.2461675,.3620658,.2806794,.4434522,,,
"ITA",16mar2020,.1306285,.0571904,.2040666,.319965,.2385786,.4013514,,,
"ITA",17mar2020,.1360816,.0626435,.2095197,.3254181,.2440317,.4068045,,,
"ITA",18mar2020,.1434868,.0700487,.2169249,.3328233,.2514369,.4142097,,,
"ITA",19mar2020,.1583986,.0849605,.2318367,.3477351,.2663487,.4291215,,,
"ITA",20mar2020,.1522117,.0787736,.2256498,.3415482,.2601618,.4229346,,,
"ITA",21mar2020,.1392377,.0657996,.2126758,.3285742,.2471878,.4099606,,,
"ITA",22mar2020,.0535615,0,.1281509,.3620658,.2806794,.4434522,,,
"ITA",23mar2020,.0114607,0,.08605,.319965,.2385786,.4013514,,,
"ITA",24mar2020,.0169138,0,.0915031,.3254181,.2440317,.4068045,,,
"ITA",29mar2020,.0535615,0,.1281509,.3620658,.2806794,.4434522,,,
"ITA",05mar2020,.2448193,.1634329,.3262057,.2448193,.1634329,.3262057,,,
"ITA",06mar2020,.2386324,.157246,.3200188,.2386324,.157246,.3200188,,,
"ITA",07mar2020,.2256584,.144272,.3070447,.2256584,.144272,.3070447,,,
"ITA",08mar2020,.2760624,.1800757,.3720492,.25915,.1777636,.3405364,,,
"ITA",09mar2020,.2339616,.1379749,.3299483,.2170492,.1356628,.2984356,,,
"ITA",10mar2020,.1656796,.0764767,.2548826,.2225023,.1411159,.3038886,,,
"ITA",11mar2020,.1465314,.062472,.2305908,.2299075,.1485211,.3112939,,,
"ITA",12mar2020,.1614432,.0773838,.2455026,.2448193,.1634329,.3262057,,,
"ITA",13mar2020,.1552563,.0711969,.2393157,.2386324,.157246,.3200188,,,
"ITA",14mar2020,.1422823,.0582229,.2263417,.2256584,.144272,.3070447,,,
"ITA",15mar2020,.1757739,.0917146,.2598333,.25915,.1777636,.3405364,,,
"ITA",16mar2020,.1336731,.0496137,.2177325,.2170492,.1356628,.2984356,,,
"ITA",17mar2020,.1391262,.0550668,.2231856,.2225023,.1411159,.3038886,,,
"ITA",18mar2020,.1465314,.062472,.2305908,.2299075,.1485211,.3112939,,,
"ITA",19mar2020,.1614432,.0773838,.2455026,.2448193,.1634329,.3262057,,,
"ITA",20mar2020,.1552563,.0711969,.2393157,.2386324,.157246,.3200188,,,
"ITA",21mar2020,.1422823,.0582229,.2263417,.2256584,.144272,.3070447,,,
"ITA",22mar2020,.0566061,0,.138105,.25915,.1777636,.3405364,,,
"ITA",23mar2020,.0145053,0,.0960042,.2170492,.1356628,.2984356,,,
"ITA",24mar2020,.0199584,0,.1014573,.2225023,.1411159,.3038886,,,
"ITA",25mar2020,.0273636,0,.1088625,.2299075,.1485211,.3112939,,,
"ITA",26mar2020,.0422754,0,.1237743,.2448193,.1634329,.3262057,,,
"ITA",27mar2020,.0360885,0,.1175874,.2386324,.157246,.3200188,,,
"ITA",28mar2020,.0231145,0,.1046134,.2256584,.144272,.3070447,,,
"ITA",29mar2020,.0566061,0,.138105,.25915,.1777636,.3405364,,,
"ITA",30mar2020,.0145053,0,.0960042,.2170492,.1356628,.2984356,,,
"ITA",31mar2020,.0199584,0,.1014573,.2225023,.1411159,.3038886,,,
"ITA",01apr2020,.0273636,0,.1088625,.2299075,.1485211,.3112939,,,
"ITA",02apr2020,.0422754,0,.1237743,.2448193,.1634329,.3262057,,,
"ITA",03apr2020,.0360885,0,.1175874,.2386324,.157246,.3200188,,,
"ITA",04apr2020,.0231145,0,.1046134,.2256584,.144272,.3070447,,,
"ITA",05apr2020,.0566061,0,.138105,.25915,.1777636,.3405364,,,
"ITA",06apr2020,.0145053,0,.0960042,.2170492,.1356628,.2984356,,,
"ITA",16mar2020,.1615019,.0774425,.2455612,.2448779,.1634915,.3262643,,,
"ITA",17mar2020,.1669549,.0828956,.2510143,.250331,.1689446,.3317174,,,
"ITA",18mar2020,.1743602,.0903008,.2584195,.2577362,.1763498,.3391226,,,
"ITA",19mar2020,.189272,.1052126,.2733313,.2726481,.1912617,.3540345,,,
"ITA",20mar2020,.1830851,.0990257,.2671444,.2664611,.1850747,.3478475,,,
"ITA",21mar2020,.1701111,.0860517,.2541704,.2534871,.1721008,.3348735,,,
"ITA",22mar2020,.0844349,.002936,.1659338,.2869788,.2055924,.3683652,,,
"ITA",23mar2020,.042334,0,.123833,.2448779,.1634915,.3262643,,,
"ITA",24mar2020,.0477871,0,.1292861,.250331,.1689446,.3317174,,,
"ITA",25mar2020,.0551923,0,.1366913,.2577362,.1763498,.3391226,,,
"ITA",26mar2020,.0701042,0,.1516031,.2726481,.1912617,.3540345,,,
"ITA",27mar2020,.0639172,0,.1454162,.2664611,.1850747,.3478475,,,
"ITA",28mar2020,.0509432,0,.1324421,.2534871,.1721008,.3348735,,,
"ITA",29mar2020,.0844349,.002936,.1659338,.2869788,.2055924,.3683652,,,
"ITA",30mar2020,.042334,0,.123833,.2448779,.1634915,.3262643,,,
"ITA",31mar2020,.0477871,0,.1292861,.250331,.1689446,.3317174,,,
"ITA",01apr2020,.0551923,0,.1366913,.2577362,.1763498,.3391226,,,
"ITA",02apr2020,.0701042,0,.1516031,.2726481,.1912617,.3540345,,,
"ITA",03apr2020,.0639172,0,.1454162,.2664611,.1850747,.3478475,,,
"ITA",04apr2020,.0509432,0,.1324421,.2534871,.1721008,.3348735,,,
"ITA",05apr2020,.0844349,.002936,.1659338,.2869788,.2055924,.3683652,,,
"ITA",06apr2020,.042334,0,.123833,.2448779,.1634915,.3262643,,,
"ITA",12mar2020,.2197693,.1463312,.2932074,.4091058,.3277194,.4904922,,,
"ITA",13mar2020,.2135824,.1401442,.2870205,.4029188,.3215325,.4843052,,,
"ITA",14mar2020,.2006084,.1271702,.2740465,.3899449,.3085585,.4713312,,,
"ITA",15mar2020,.2341,.1606619,.3075381,.4234365,.3420501,.5048229,,,
"ITA",16mar2020,.1919992,.118561,.2654373,.3813356,.2999493,.462722,,,
"ITA",17mar2020,.1974523,.1240141,.2708904,.3867888,.3054024,.4681751,,,
"ITA",18mar2020,.2048575,.1314193,.2782956,.3941939,.3128076,.4755803,,,
"ITA",19mar2020,.2197693,.1463312,.2932074,.4091058,.3277194,.4904922,,,
"ITA",20mar2020,.2135824,.1401442,.2870205,.4029188,.3215325,.4843052,,,
"ITA",21mar2020,.2006084,.1271702,.2740465,.3899449,.3085585,.4713312,,,
"ITA",22mar2020,.1345925,.0546727,.2145123,.4234365,.3420501,.5048229,,,
"ITA",23mar2020,.0924916,.0125718,.1724114,.3813356,.2999493,.462722,,,
"ITA",24mar2020,.0979447,.0180249,.1778646,.3867888,.3054024,.4681751,,,
"ITA",25mar2020,.1053499,.0254301,.1852697,.3941939,.3128076,.4755803,,,
"ITA",26mar2020,.1202618,.040342,.2001816,.4091058,.3277194,.4904922,,,
"ITA",27mar2020,.1140748,.034155,.1939947,.4029188,.3215325,.4843052,,,
"ITA",28mar2020,.1011008,.021181,.1810206,.3899449,.3085585,.4713312,,,
"ITA",29mar2020,.1345925,.0546727,.2145123,.4234365,.3420501,.5048229,,,
"ITA",30mar2020,.0924916,.0125718,.1724114,.3813356,.2999493,.462722,,,
"ITA",31mar2020,.0979447,.0180249,.1778646,.3867888,.3054024,.4681751,,,
"ITA",01apr2020,.1053499,.0254301,.1852697,.3941939,.3128076,.4755803,,,
"ITA",02apr2020,.1202618,.040342,.2001816,.4091058,.3277194,.4904922,,,
"ITA",03apr2020,.1140748,.034155,.1939947,.4029188,.3215325,.4843052,,,
"ITA",04apr2020,.1011008,.021181,.1810206,.3899449,.3085585,.4713312,,,
"ITA",05apr2020,.1345925,.0546727,.2145123,.4234365,.3420501,.5048229,,,
"ITA",06apr2020,.0924916,.0125718,.1724114,.3813356,.2999493,.462722,,,
"ITA",25mar2020,.1178367,.0363377,.1993356,.3203805,.2389942,.401767,,,
"ITA",26mar2020,.1327485,.0512496,.2142474,.3352924,.253906,.4166788,,,
"ITA",27mar2020,.1265616,.0450626,.2080605,.3291055,.2477191,.4104919,,,
"ITA",28mar2020,.1135876,.0320886,.1950865,.3161314,.2347451,.3975178,,,
"ITA",29mar2020,.1470792,.0655803,.2285781,.3496231,.2682367,.4310095,,,
"ITA",30mar2020,.1049784,.0234794,.1864773,.3075222,.2261359,.3889087,,,
"ITA",31mar2020,.1104314,.0289325,.1919304,.3129753,.231589,.3943617,,,
"ITA",01apr2020,.1178367,.0363377,.1993356,.3203805,.2389942,.401767,,,
"ITA",02apr2020,.1327485,.0512496,.2142474,.3352924,.253906,.4166788,,,
"ITA",03apr2020,.1265616,.0450626,.2080605,.3291055,.2477191,.4104919,,,
"ITA",04apr2020,.1135876,.0320886,.1950865,.3161314,.2347451,.3975178,,,
"ITA",05apr2020,.1470792,.0655803,.2285781,.3496231,.2682367,.4310095,,,
"ITA",06apr2020,.1049784,.0234794,.1864773,.3075222,.2261359,.3889087,,,
"ITA",18mar2020,.2113995,.1379614,.2848376,.400736,.3193496,.4821224,,,
"ITA",19mar2020,.2263113,.1528732,.2997495,.4156478,.3342614,.4970342,,,
"ITA",20mar2020,.2201244,.1466863,.2935625,.4094609,.3280745,.4908473,,,
"ITA",21mar2020,.2071504,.1337123,.2805885,.3964869,.3151005,.4778733,,,
"ITA",22mar2020,.1214743,.0468849,.1960636,.4299786,.3485922,.5113649,,,
"ITA",23mar2020,.0793734,.0047841,.1539628,.3878777,.3064913,.4692641,,,
"ITA",24mar2020,.0848265,.0102372,.1594159,.3933308,.3119444,.4747172,,,
"ITA",25mar2020,.0922317,.0176424,.1668211,.400736,.3193496,.4821224,,,
"ITA",26mar2020,.1071435,.0325542,.1817329,.4156478,.3342614,.4970342,,,
"ITA",27mar2020,.1009566,.0263673,.175546,.4094609,.3280745,.4908473,,,
"ITA",28mar2020,.0879826,.0133933,.162572,.3964869,.3151005,.4778733,,,
"ITA",29mar2020,.1214743,.0468849,.1960636,.4299786,.3485922,.5113649,,,
"ITA",30mar2020,.0793734,.0047841,.1539628,.3878777,.3064913,.4692641,,,
"ITA",31mar2020,.0848265,.0102372,.1594159,.3933308,.3119444,.4747172,,,
"ITA",01apr2020,.0922317,.0176424,.1668211,.400736,.3193496,.4821224,,,
"ITA",02apr2020,.1071435,.0325542,.1817329,.4156478,.3342614,.4970342,,,
"ITA",03apr2020,.1009566,.0263673,.175546,.4094609,.3280745,.4908473,,,
"ITA",04apr2020,.0879826,.0133933,.162572,.3964869,.3151005,.4778733,,,
"ITA",05apr2020,.1214743,.0468849,.1960636,.4299786,.3485922,.5113649,,,
"ITA",06apr2020,.0793734,.0047841,.1539628,.3878777,.3064913,.4692641,,,
"ITA",16mar2020,.2467724,.1733343,.3202105,.4361089,.3547225,.5174953,,,
"ITA",17mar2020,.2522255,.1787874,.3256636,.441562,.3601756,.5229483,,,
"ITA",18mar2020,.2596307,.1861926,.3330688,.4489672,.3675808,.5303535,,,
"ITA",19mar2020,.2745425,.2011044,.3479806,.463879,.3824926,.5452654,,,
"ITA",20mar2020,.2683556,.1949175,.3417937,.4576921,.3763057,.5390785,,,
"ITA",21mar2020,.2553816,.1819434,.3288197,.4447181,.3633317,.5261045,,,
"ITA",22mar2020,.1697054,.0951161,.2442947,.4782097,.3968233,.5595961,,,
"ITA",23mar2020,.1276046,.0530152,.2021939,.4361089,.3547225,.5174953,,,
"ITA",24mar2020,.1330577,.0584683,.207647,.441562,.3601756,.5229483,,,
"ITA",25mar2020,.1404629,.0658735,.2150522,.4489672,.3675808,.5303535,,,
"ITA",26mar2020,.1553747,.0807853,.229964,.463879,.3824926,.5452654,,,
"ITA",27mar2020,.1491878,.0745984,.2237771,.4576921,.3763057,.5390785,,,
"ITA",28mar2020,.1362137,.0616244,.2108031,.4447181,.3633317,.5261045,,,
"ITA",29mar2020,.1697054,.0951161,.2442947,.4782097,.3968233,.5595961,,,
"ITA",30mar2020,.1276046,.0530152,.2021939,.4361089,.3547225,.5174953,,,
"ITA",31mar2020,.1330577,.0584683,.207647,.441562,.3601756,.5229483,,,
"ITA",01apr2020,.1404629,.0658735,.2150522,.4489672,.3675808,.5303535,,,
"ITA",02apr2020,.1553747,.0807853,.229964,.463879,.3824926,.5452654,,,
"ITA",03apr2020,.1491878,.0745984,.2237771,.4576921,.3763057,.5390785,,,
"ITA",04apr2020,.1362137,.0616244,.2108031,.4447181,.3633317,.5261045,,,
"ITA",05apr2020,.1697054,.0951161,.2442947,.4782097,.3968233,.5595961,,,
"ITA",06apr2020,.1276046,.0530152,.2021939,.4361089,.3547225,.5174953,,,
"ITA",09mar2020,.2663813,.1703946,.362368,.2494689,.1680825,.3308553,,,
"ITA",12mar2020,.1938629,.1098035,.2779223,.277239,.1958526,.3586254,,,
"ITA",13mar2020,.187676,.1036166,.2717354,.2710521,.1896657,.3524384,,,
"ITA",14mar2020,.174702,.0906426,.2587613,.2580781,.1766917,.3394645,,,
"ITA",15mar2020,.2081936,.1241342,.292253,.2915697,.2101833,.3729561,,,
"ITA",16mar2020,.1660928,.0820334,.2501521,.2494689,.1680825,.3308553,,,
"ITA",17mar2020,.1715459,.0874865,.2556053,.2549219,.1735356,.3363084,,,
"ITA",18mar2020,.1789511,.0948917,.2630104,.2623272,.1809408,.3437136,,,
"ITA",19mar2020,.1938629,.1098035,.2779223,.277239,.1958526,.3586254,,,
"ITA",20mar2020,.187676,.1036166,.2717354,.2710521,.1896657,.3524384,,,
"ITA",21mar2020,.174702,.0906426,.2587613,.2580781,.1766917,.3394645,,,
"ITA",22mar2020,.0890258,.0075269,.1705247,.2915697,.2101833,.3729561,,,
"ITA",23mar2020,.046925,0,.1284239,.2494689,.1680825,.3308553,,,
"ITA",24mar2020,.0523781,0,.133877,.2549219,.1735356,.3363084,,,
"ITA",25mar2020,.0597833,0,.1412822,.2623272,.1809408,.3437136,,,
"ITA",26mar2020,.0746951,0,.156194,.277239,.1958526,.3586254,,,
"ITA",27mar2020,.0685082,0,.1500071,.2710521,.1896657,.3524384,,,
"ITA",28mar2020,.0555342,0,.1370331,.2580781,.1766917,.3394645,,,
"ITA",29mar2020,.0890258,.0075269,.1705247,.2915697,.2101833,.3729561,,,
"ITA",30mar2020,.046925,0,.1284239,.2494689,.1680825,.3308553,,,
"ITA",31mar2020,.0523781,0,.133877,.2549219,.1735356,.3363084,,,
"ITA",01apr2020,.0597833,0,.1412822,.2623272,.1809408,.3437136,,,
"ITA",02apr2020,.0746951,0,.156194,.277239,.1958526,.3586254,,,
"ITA",03apr2020,.0685082,0,.1500071,.2710521,.1896657,.3524384,,,
"ITA",04apr2020,.0555342,0,.1370331,.2580781,.1766917,.3394645,,,
"ITA",05apr2020,.0890258,.0075269,.1705247,.2915697,.2101833,.3729561,,,
"ITA",06apr2020,.046925,0,.1284239,.2494689,.1680825,.3308553,,,
"ITA",05mar2020,.3360219,.2546355,.4174083,.3360219,.2546355,.4174083,,,
"ITA",06mar2020,.3298349,.2484486,.4112213,.3298349,.2484486,.4112213,,,
"ITA",07mar2020,.3168609,.2354745,.3982473,.3168609,.2354745,.3982473,,,
"ITA",10mar2020,.2568822,.1676793,.3460851,.3137048,.2323184,.3950912,,,
"ITA",11mar2020,.237734,.1536746,.3217933,.32111,.2397237,.4024964,,,
"ITA",12mar2020,.2526458,.1685864,.3367051,.3360219,.2546355,.4174083,,,
"ITA",13mar2020,.2464589,.1623995,.3305182,.3298349,.2484486,.4112213,,,
"ITA",14mar2020,.2334848,.1494255,.3175442,.3168609,.2354745,.3982473,,,
"ITA",15mar2020,.2669765,.1829171,.3510359,.3503526,.2689662,.431739,,,
"ITA",16mar2020,.2248757,.1408163,.308935,.3082517,.2268654,.3896381,,,
"ITA",17mar2020,.2303288,.1462694,.3143881,.3137048,.2323184,.3950912,,,
"ITA",18mar2020,.237734,.1536746,.3217933,.32111,.2397237,.4024964,,,
"ITA",19mar2020,.2526458,.1685864,.3367051,.3360219,.2546355,.4174083,,,
"ITA",20mar2020,.2464589,.1623995,.3305182,.3298349,.2484486,.4112213,,,
"ITA",21mar2020,.2334848,.1494255,.3175442,.3168609,.2354745,.3982473,,,
"ITA",22mar2020,.1478087,.0663098,.2293076,.3503526,.2689662,.431739,,,
"ITA",23mar2020,.1057078,.0242089,.1872068,.3082517,.2268654,.3896381,,,
"ITA",24mar2020,.1111609,.029662,.1926599,.3137048,.2323184,.3950912,,,
"ITA",25mar2020,.1185661,.0370672,.2000651,.32111,.2397237,.4024964,,,
